Term Name,Subject,Catalog Nbr,Crs Descr,Class Section,Instructor,Total,A+,A,A-,B+,B,B-,C+,C,P,C-,D,F,Withdrawal,Inc/No Grade,Average GPA
Term,Subject,Course Number,Course Description,Class Section,Instructor,Total Enrolled,A+,A,A-,B+,B,B-,C+,C,P,C-,D,F,Withdrawal,Inc/No Grade,Average GPA
Fall 2019,PHIL,109,Modern Logic,2,"GROVER, S",24,0,1,1,3,3,3,0,1,2,1,3,1,4,1,2.435294118
Fall 2019,PHIL,116,Intro Philo Religion,2,"POLISH, J",34,0,17,7,1,3,0,0,0,0,0,0,0,0,6,3.792857143
Fall 2019,PHIL,116,Intro Philo Religion,3,"SALAZAR, M",28,1,8,4,0,2,2,0,0,0,0,0,2,8,1,3.273684211
Fall 2019,PHIL,116,Intro Philo Religion,1,"DOUKHAN, A",30,2,8,6,1,3,0,1,2,0,2,0,1,2,2,3.238461538
Fall 2019,PHIL,140,History of Ancient Philosophy,1,"BURSTEIN, H",27,1,4,4,8,1,1,2,0,0,0,0,0,1,5,3.404761905
Fall 2019,PHIL,144,Kant To Nietzsche,1,"DOUKHAN, A",31,0,10,4,3,4,0,0,3,0,0,0,0,3,4,3.445833333
Fall 2019,PHIL,146,Contemp Philosophy 2,1,"OSTLING, J",16,3,3,1,1,2,1,0,0,0,0,0,0,1,4,3.609090909
Fall 2019,PHIL,160,Business Ethics.,2,"KISILEVSKY, S",25,1,5,7,1,4,4,0,0,0,0,1,1,1,0,3.208333333
Fall 2019,PHIL,160,Business Ethics.,8,"PUGLISI, M",28,0,5,2,2,1,2,0,2,0,1,0,0,10,3,3.206666667
Fall 2019,PHIL,160,Business Ethics.,1,"KISILEVSKY, S",24,1,3,6,5,2,2,0,0,0,0,2,1,1,1,3.095454545
Fall 2019,PHIL,160,Business Ethics.,7,"PUGLISI, M",30,1,5,2,1,2,3,0,3,0,0,1,1,8,3,2.936842105
Fall 2019,PHIL,160,Business Ethics.,5,"O'CONNOR, P",20,0,1,1,0,1,2,0,2,0,2,6,1,3,1,1.84375
Fall 2019,PHIL,160,Business Ethics.,6,"O'CONNOR, P",25,0,0,0,0,2,2,1,1,1,3,5,2,7,1,1.6125
Fall 2019,PHIL,212,Philosophy of Knowledge,1,"TWOMEY, R",18,0,2,4,4,1,1,1,1,0,0,0,0,3,1,3.285714286
Fall 2019,PHIL,223,Philosophy of Law,1,"KISILEVSKY, S",14,0,2,4,1,1,0,0,0,0,1,1,1,2,1,2.890909091
Fall 2019,PHIL,270,Major Philosophical Thinkers,1,"BURSTEIN, H",19,1,4,1,3,1,3,0,0,0,0,0,0,1,5,3.438461538
Fall 2019,PHIL,104H,Introduction to Ethics,1,"MICELI, S",19,0,9,8,2,0,0,0,0,0,0,0,0,0,0,3.8
Fall 2019,PHIL,104H,Introduction to Ethics,2,"MICELI, S",20,0,7,11,1,1,0,0,0,0,0,0,0,0,0,3.75
Fall 2019,PHYS,3,Physics of Musical Sound,1,"GLASS, P",49,6,2,4,3,2,3,0,0,1,7,3,10,6,2,2.1425
Fall 2019,PHYS,11,Conceptual Physics Laboratory,1,"KONARSKI, I",26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4
Fall 2019,PHYS,11,Conceptual Physics Laboratory,2,"DEYCH, D",23,6,15,1,0,0,1,0,0,0,0,0,0,0,0,3.930434783
Fall 2019,PHYS,11,Conceptual Physics Laboratory,3,"YAKUBOV, M",23,7,13,0,1,2,0,0,0,0,0,0,0,0,0,3.882608696
Fall 2019,PHYS,11,Conceptual Physics Laboratory,4,"FEINSTEIN, M",24,0,15,3,3,0,1,1,0,0,0,0,0,1,0,3.739130435
Fall 2019,PHYS,11,Conceptual Physics Laboratory,5,"FEINSTEIN, M",17,0,8,6,0,2,0,0,0,0,1,0,0,0,0,3.641176471
Fall 2019,PHYS,14,Conceptual Physics Lec,1,"DEYCH, D",114,15,32,27,26,9,0,0,0,0,0,0,0,2,3,3.676146789
Fall 2019,PHYS,14,Conceptual Physics Lec,1,"FEINSTEIN, M",114,15,32,27,26,9,0,0,0,0,0,0,0,2,3,3.676146789
Fall 2019,PHYS,14,Conceptual Physics Lec,1,"GANGJI, A",114,15,32,27,26,9,0,0,0,0,0,0,0,2,3,3.676146789
Fall 2019,PHYS,14,Conceptual Physics Lec,1,"HUANG, Y",114,15,32,27,26,9,0,0,0,0,0,0,0,2,3,3.676146789
Fall 2019,PHYS,103,Physics for Computer Science I,1,"GANGJI, A",31,1,4,1,3,3,2,1,4,0,1,0,1,10,0,2.857142857
Fall 2019,PHYS,103,Physics for Computer Science I,LAB1,"DEYCH, D",22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Fall 2019,PHYS,204,Physics for Computer Science 2,1,"DEYCH, D",22,2,2,7,3,4,1,0,0,0,0,0,1,2,0,3.325
Fall 2019,PHYS,204,Physics for Computer Science 2,1,"LIEBOVITCH, L",22,2,2,7,3,4,1,0,0,0,0,0,1,2,0,3.325
Fall 2019,PHYS,204,Physics for Computer Science 2,LAB2,"YELNYKOV, O",15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Fall 2019,PHYS,222,Optics,1,"DEYCH, L",12,1,1,1,0,2,0,2,0,0,0,0,2,2,1,2.477777778
Fall 2019,PHYS,225,Solid State Electronics,1,"KUSKOVSKY, I",10,1,1,2,3,1,2,0,0,0,0,0,0,0,0,3.37
Fall 2019,PHYS,227,Phys Princ Telecomm,1,"SCHWARZ, S",22,0,1,4,4,8,2,1,0,0,0,0,0,2,0,3.185
Fall 2019,PHYS,233,Inter Methods Math Phys,1,"LISYANSKY, A",11,1,2,1,1,1,0,1,0,0,2,1,1,0,0,2.609090909
Fall 2019,PHYS,243,Thermodyn & Stat Mech,1,"LISYANSKY, A",10,1,1,2,1,1,0,0,1,0,1,1,1,0,0,2.64
Fall 2019,PHYS,260,Introduction to Modern Physics,2,"MUROKH, L",12,1,2,5,2,0,1,0,0,0,0,0,0,1,0,3.618181818
Fall 2019,PHYS,310,Electromagnetism I,2,"TAKEI, S",19,0,3,1,1,1,1,0,0,0,4,3,5,0,0,1.815789474
Fall 2019,PHYS,377,Modern Physics Laboratory,1,"LINS ALMEIDA, E",15,4,6,1,1,0,2,1,0,0,0,0,0,0,0,3.646666667
Fall 2019,PHYS,620,Research and Writing Sciences,1,"SCHWARZ, S",11,0,4,5,2,0,0,0,0,0,0,0,0,0,0,3.736363636
Fall 2019,PHYS,637,Modern Optics,1,"BENSEMAN, T",10,4,4,2,0,0,0,0,0,0,0,0,0,0,0,3.94
Fall 2019,PHYS,1211,General Physics I Laboratory,3,"WALCZAK, K",27,0,8,10,3,1,0,0,1,0,0,0,0,4,0,3.647826087
Fall 2019,PHYS,1211,General Physics I Laboratory,2,"HUANG, Y",26,3,5,4,4,6,1,0,0,0,0,0,0,3,0,3.508695652
Fall 2019,PHYS,1211,General Physics I Laboratory,4,"LEVINE, B",25,0,8,6,0,3,2,2,0,0,0,1,0,3,0,3.372727273
Fall 2019,PHYS,1211,General Physics I Laboratory,5,"WALCZAK, K",25,0,5,4,4,3,3,1,1,0,0,1,0,3,0,3.2
Fall 2019,PHYS,1211,General Physics I Laboratory,1,"YELNYKOV, O",24,0,2,4,4,5,4,1,2,0,0,0,0,2,0,3.095454545
Fall 2019,PHYS,1214,General Physics I,2,"CIVILETTI, M",40,1,5,1,9,8,3,1,5,0,2,4,0,1,0,2.8
Fall 2019,PHYS,1214,General Physics I,2,"LEVINE, B",40,1,5,1,9,8,3,1,5,0,2,4,0,1,0,2.8
Fall 2019,PHYS,1214,General Physics I,1,"AFTERGOOD, J",92,2,8,9,8,10,9,8,3,4,6,10,1,14,0,2.683783784
Fall 2019,PHYS,1214,General Physics I,1,"LIEBOVITCH, L",92,2,8,9,8,10,9,8,3,4,6,10,1,14,0,2.683783784
Fall 2019,PHYS,1221,General Physics II Laboratory,3,"YELNYKOV, O",15,2,3,2,4,0,2,1,1,0,0,0,0,0,0,3.353333333
Fall 2019,PHYS,1221,General Physics II Laboratory,2,"DEYCH, D",24,0,10,2,1,3,1,2,1,0,2,0,0,0,2,3.290909091
Fall 2019,PHYS,1221,General Physics II Laboratory,1,"MACDONALD, W",23,1,2,5,4,6,0,2,0,0,0,2,0,1,0,3.104545455
Fall 2019,PHYS,1224,General Physics II,1,"DING, J",49,16,9,7,6,0,3,3,3,0,0,1,0,1,0,3.49375
Fall 2019,PHYS,1224,General Physics II,1,"MIRI, M",49,16,9,7,6,0,3,3,3,0,0,1,0,1,0,3.49375
Fall 2019,PHYS,1224,General Physics II,3,"GENACK, A",16,2,3,2,1,2,1,1,0,0,0,1,2,1,0,2.846666667
Fall 2019,PHYS,1451,Princ Phys 1 Lab,2,"DING, J",24,2,10,3,4,1,0,0,0,0,0,0,0,4,0,3.765
Fall 2019,PHYS,1451,Princ Phys 1 Lab,1,"KANG, Y",20,2,3,3,1,2,5,0,0,0,0,0,0,4,0,3.36875
Fall 2019,PHYS,1451,Princ Phys 1 Lab,3,"CHU, Y",24,5,2,2,0,3,1,0,1,0,1,1,0,8,0,3.2375
Fall 2019,PHYS,1454,Principles of Physics I,2,"GOLDBERG, D",41,3,0,1,4,1,2,1,9,0,2,3,2,13,0,2.285714286
Fall 2019,PHYS,1454,Principles of Physics I,1,"GOLDBERG, D",44,1,1,2,4,1,2,3,2,0,6,6,9,7,0,1.732432432
Fall 2019,PHYS,1454,Principles of Physics I,1,"KOIRALA, D",44,1,1,2,4,1,2,3,2,0,6,6,9,7,0,1.732432432
Fall 2019,PHYS,1461,Princ Of Phys II Lab,1,"KOSTOPOULOS, I",22,3,16,0,1,0,0,0,0,0,0,0,0,2,0,3.965
Fall 2019,PHYS,1461,Princ Of Phys II Lab,2,"YELNYKOV, O",19,4,6,1,1,4,1,0,0,0,0,0,0,2,0,3.629411765
Fall 2019,PHYS,1464,Principles of Physics II,1,"KANG, Y",49,0,6,5,2,13,4,3,7,0,0,2,2,5,0,2.768181818
Fall 2019,PHYS,1464,Principles of Physics II,1,"STEINER, R",49,0,6,5,2,13,4,3,7,0,0,2,2,5,0,2.768181818
Fall 2019,PORT,111,Elementary Portuguese I,1,"SCHWARTZ, T",26,7,5,4,7,1,1,1,0,0,0,0,0,0,0,3.611538462
Fall 2019,PORT,111,Elementary Portuguese I,5,"CORDEIRO, C",25,0,7,4,2,2,1,0,2,0,0,0,0,5,2,3.45
Fall 2019,PORT,111,Elementary Portuguese I,2,"CORDEIRO, C",26,0,8,3,4,2,1,1,3,0,0,0,0,4,0,3.331818182
Fall 2019,PORT,111,Elementary Portuguese I,3,"KELLER, I",26,3,4,8,3,2,1,2,0,0,0,0,2,1,0,3.232
Fall 2019,PORT,111,Elementary Portuguese I,4,"KELLER, I",26,1,3,3,6,5,1,1,1,0,0,1,0,4,0,3.177272727
Fall 2019,PORT,111,Elementary Portuguese I,6,"CASTRO MCGOWAN, R",26,3,3,2,3,2,3,1,0,0,0,3,1,5,0,2.89047619
Fall 2019,PSCI,100,Amer Politics/Govt,2,"KIMERLING, J",55,2,8,19,13,6,2,0,0,0,0,0,2,2,1,3.396153846
Fall 2019,PSCI,100,Amer Politics/Govt,4,"HACKER, A",35,0,4,10,8,2,7,1,2,0,0,0,1,0,0,3.16
Fall 2019,PSCI,100,Amer Politics/Govt,3,"REICHL, A",56,1,4,2,16,14,3,8,3,0,1,2,1,1,0,2.88
Fall 2019,PSCI,100,Amer Politics/Govt,5,"ROLLINS, J",55,2,2,6,5,12,7,5,5,0,3,1,2,5,0,2.744
Fall 2019,PSCI,100,Amer Politics/Govt,6,"VORPERIAN-GRILLO, K",50,2,4,2,6,5,9,5,4,0,0,2,3,8,0,2.666666667
Fall 2019,PSCI,100,Amer Politics/Govt,1,"O'NEILL, J",54,0,1,6,8,5,3,8,6,0,2,5,1,6,3,2.544444444
Fall 2019,PSCI,101,Intro To Pol Science,2,"GOSALA, R",50,1,15,10,11,7,3,1,1,0,0,0,0,1,0,3.483673469
Fall 2019,PSCI,101,Intro To Pol Science,5,"SCHAFER, D",35,4,9,3,4,7,2,1,2,0,0,2,0,1,0,3.264705882
Fall 2019,PSCI,101,Intro To Pol Science,3,"KABIR, H",55,8,6,6,6,12,4,3,0,0,1,2,2,5,0,3.108
Fall 2019,PSCI,101,Intro To Pol Science,4,"REYNOLDS, N",56,0,10,8,8,11,4,1,4,0,0,0,5,5,0,2.943137255
Fall 2019,PSCI,101,Intro To Pol Science,7,"O'NEILL, J",25,0,1,3,3,4,2,4,2,0,0,0,1,5,0,2.78
Fall 2019,PSCI,101,Intro To Pol Science,6,"PIERRE-LOUIS, F",35,1,4,3,5,2,3,4,2,0,1,2,3,4,1,2.62
Fall 2019,PSCI,101,Intro To Pol Science,1,"LIBERMAN, P",55,2,6,4,9,3,5,3,3,0,2,6,9,3,0,2.332692308
Fall 2019,PSCI,102,Politcal Controversies,1,"OHARA, J",35,2,1,2,8,6,5,2,2,0,1,1,0,5,0,2.953333333
Fall 2019,PSCI,102,Politcal Controversies,2,"PETALUDIS, N",35,1,2,2,7,2,5,4,1,1,1,2,4,3,0,2.480645161
Fall 2019,PSCI,103,Comparative Politics,3,"GOSALA, R",55,0,21,11,7,3,7,0,1,0,0,0,0,2,3,3.554
Fall 2019,PSCI,103,Comparative Politics,4,"GOSALA, R",40,0,13,6,4,2,6,0,0,0,0,1,2,3,3,3.252941176
Fall 2019,PSCI,103,Comparative Politics,1,"ALVES, J",50,2,13,6,3,4,3,5,4,0,2,4,0,4,0,3.023913043
Fall 2019,PSCI,103,Comparative Politics,2,"GEORGE, J",50,2,4,5,4,8,10,2,4,0,2,0,2,3,4,2.853488372
Fall 2019,PSCI,104,International Politics,3,"FLAMHAFT, Z",50,2,12,10,6,9,7,1,2,0,0,0,0,1,0,3.367346939
Fall 2019,PSCI,104,International Politics,5,"KABIR, M",35,0,5,5,0,7,2,4,2,0,3,1,2,3,1,2.716129032
Fall 2019,PSCI,104,International Politics,2,"KABIR, M",49,0,6,6,5,4,9,3,7,0,1,2,3,3,0,2.686956522
Fall 2019,PSCI,104,International Politics,1,"LIBERMAN, P",55,1,4,8,5,12,2,2,3,0,4,5,8,1,0,2.405555556
Fall 2019,PSCI,104,International Politics,4,"PETALUDIS, N",54,0,4,7,1,5,4,2,3,0,6,9,6,7,0,2.144680851
Fall 2019,PSCI,105,Political Theory,1,"MAUTARELLI, M",35,5,13,4,2,1,2,0,0,0,0,0,0,3,5,3.77037037
Fall 2019,PSCI,105,Political Theory,2,"KABIR, M",50,0,9,1,10,10,4,4,2,0,3,0,1,3,3,2.995454545
Fall 2019,PSCI,200,Research Skills in Pol Sci,2,"ROLLINS, J",41,1,4,10,4,10,3,0,1,0,0,0,0,8,0,3.342424242
Fall 2019,PSCI,200,Research Skills in Pol Sci,1,"LIPSITZ, K",40,1,6,7,3,6,7,2,1,0,3,3,0,1,0,2.958974359
Fall 2019,PSCI,200,Research Skills in Pol Sci,3,"BONOMO, C",19,1,2,4,1,1,0,0,2,0,1,0,4,2,1,2.425
Fall 2019,PSCI,209,Vt:Special Topics,1,"BONOMO, C",24,10,2,0,2,3,1,0,2,0,1,0,0,3,0,3.428571429
Fall 2019,PSCI,210,Amer State/Local Gov'T,1,"REICHL, A",55,1,4,6,5,11,6,6,4,0,4,3,0,1,4,2.79
Fall 2019,PSCI,211,Urban Politics,1,"PIERRE-LOUIS, F",32,0,6,1,6,7,3,0,2,0,0,0,1,2,4,3.1
Fall 2019,PSCI,212,The American Presidency,1,"PEREZ, V",55,0,12,20,4,6,3,2,1,0,2,1,1,3,0,3.313461538
Fall 2019,PSCI,228,American Politics and Film,1,"KRASNER, M",39,1,4,6,2,4,8,0,4,0,1,1,0,6,2,3.003225806
Fall 2019,PSCI,230,Politics of Development,1,"SCHAFER, D",24,1,5,0,4,2,1,1,2,0,0,1,0,7,0,3.129411765
Fall 2019,PSCI,231,Pol Culture/Social,1,"PEREZ, V",50,0,14,21,4,3,1,1,0,0,0,1,2,3,0,3.444680851
Fall 2019,PSCI,233,Transitions to Democracy,1,"KABIR, H",20,0,3,5,4,5,0,0,0,0,1,0,1,0,1,3.178947368
Fall 2019,PSCI,234,Contemporary Western Europe,1,"BOWMAN, J",20,0,3,2,1,4,2,1,2,0,0,2,0,3,0,2.847058824
Fall 2019,PSCI,238,Contemporary Asia,1,"SUN, Y",22,1,2,2,1,5,3,3,0,0,0,1,0,2,2,2.983333333
Fall 2019,PSCI,239,Politics of Latin America,1,"ROMERO, D",30,1,10,10,0,0,0,0,0,0,0,0,0,5,4,3.857142857
Fall 2019,PSCI,240,Contemporary Middle East,1,"FLAMHAFT, Z",49,11,16,13,5,2,0,0,1,0,0,0,0,0,1,3.7625
Fall 2019,PSCI,241,Pol Ethnic Cleansing&Genocide,1,"GEORGE, J",33,3,2,5,1,8,3,1,0,0,0,0,0,2,8,3.313043478
Fall 2019,PSCI,250,International Law,1,"KABIR, M",24,0,4,2,8,1,0,2,1,0,2,1,0,1,2,3.038095238
Fall 2019,PSCI,251,International Organization,1,"PIERRE-LOUIS, F",10,0,3,2,2,1,0,0,0,0,0,0,0,2,0,3.625
Fall 2019,PSCI,254,Pol. Internatl Econ,1,"SHAH, S",15,1,3,2,2,2,0,0,0,0,0,0,1,4,0,3.272727273
Fall 2019,PSCI,259,Latin America World Politics,1,"ALVES, J",34,3,3,5,4,6,0,2,2,0,0,1,0,7,1,3.203846154
Fall 2019,PSCI,260,Mid East/World Pol,1,"PETALUDIS, N",12,0,1,2,3,1,1,1,0,0,0,0,1,0,2,2.93
Fall 2019,PSCI,270,Democracy,1,"KABIR, H",15,1,1,3,2,1,0,1,1,0,0,3,0,1,1,2.769230769
Fall 2019,PSCI,281,Constitutional Law I,1,"BONOMO, C",51,11,8,6,10,7,0,1,2,0,3,0,1,1,1,3.33877551
Fall 2019,PSCI,286,Law & Human Rights,1,"VORPERIAN-GRILLO, K",27,5,1,3,4,6,6,1,0,0,0,1,0,0,0,3.177777778
Fall 2019,PSCI,287,"Law, Politcs & Envir",1,"KIMERLING, J",48,7,9,7,13,6,2,0,0,0,0,0,0,2,2,3.55
Fall 2019,PSCI,289,Colloquium in Law and Politics,1,"ROLLINS, J",27,0,3,5,3,9,1,1,1,0,0,0,0,4,0,3.234782609
Fall 2019,PSCI,2983,Independ Intern NYC&Around Wor,1,"KRASNER, M",11,0,7,2,0,0,0,0,0,0,0,0,0,0,2,3.933333333
Fall 2019,PSCI,381W,Seminar in American Politics,2,"LIPSITZ, K",15,0,5,1,2,2,1,0,1,0,0,0,0,2,1,3.416666667
Fall 2019,PSCI,381W,Seminar in American Politics,1,"REICHL, A",15,0,2,0,5,4,1,1,0,0,1,1,0,0,0,2.946666667
Fall 2019,PSCI,382W,Seminar in Law and Politics,2,"KIMERLING, J",16,0,3,2,10,1,0,0,0,0,0,0,0,0,0,3.4625
Fall 2019,PSCI,382W,Seminar in Law and Politics,1,"SUN, Y",15,1,2,2,2,2,2,0,0,0,0,1,0,2,1,3.2
Fall 2019,PSCI,383W,VT:Seminar ComparativePolitics,1,"ALVES, J",15,2,2,0,1,1,4,0,1,0,0,0,0,3,1,3.190909091
Fall 2019,PSCI,384W,Vt:Sem Intl Politics,1,"FLAMHAFT, Z",15,0,5,3,4,0,0,0,0,0,0,0,0,0,3,3.691666667
Fall 2019,PSYCH,101,General Psychology,8,"DANA, K",32,12,10,4,1,3,0,0,1,0,1,0,0,0,0,3.7125
Fall 2019,PSYCH,101,General Psychology,9,"NEWMAN, K",33,14,3,4,3,3,1,1,1,1,0,0,0,2,0,3.623333333
Fall 2019,PSYCH,101,General Psychology,10,"RAHYAB, M",100,26,16,16,13,9,5,7,1,0,2,1,0,4,0,3.469791667
Fall 2019,PSYCH,101,General Psychology,2,"MEYERS, A",115,35,5,11,15,10,5,6,5,0,4,6,4,9,0,3.116037736
Fall 2019,PSYCH,101,General Psychology,3,"BUTHMANN, J",115,14,20,16,10,14,8,3,5,0,5,8,3,7,2,3.067924528
Fall 2019,PSYCH,101,General Psychology,1,"WYLIE, J",115,7,14,13,12,18,8,7,4,0,6,9,1,5,11,2.935353535
Fall 2019,PSYCH,101,General Psychology,7,"MENDEZ, C",102,18,9,6,3,8,6,7,9,0,6,8,2,12,8,2.836585366
Fall 2019,PSYCH,101,General Psychology,EVE5,"KANG, S",84,3,3,1,2,8,5,6,9,1,4,10,23,9,0,1.627027027
Fall 2019,PSYCH,214,Dev Psy: Infant And Child,1,"BEKTESHI, B",105,25,22,18,12,9,6,3,5,0,0,2,1,2,0,3.459223301
Fall 2019,PSYCH,214,Dev Psy: Infant And Child,2,"FAIRCHILD, V",105,12,14,7,14,17,9,4,8,0,5,5,3,7,0,2.960204082
Fall 2019,PSYCH,215,Dev Psy: Adolescence,1,"LOPEZ, J",105,17,7,12,5,20,10,6,8,0,9,6,3,2,0,2.86407767
Fall 2019,PSYCH,216,Dev Psy: Adult & Aging,1,"BARAHMAND, U",81,1,13,18,8,13,5,8,4,0,0,2,2,7,0,3.106756757
Fall 2019,PSYCH,217,Life-Span Dev Psych,1,"MANUKIAN, L",115,45,34,19,6,4,4,0,1,0,0,0,0,2,0,3.813274336
Fall 2019,PSYCH,217,Life-Span Dev Psych,2,"PRITCHETT, A",150,30,29,20,15,14,13,10,9,0,4,1,1,4,0,3.324657534
Fall 2019,PSYCH,217,Life-Span Dev Psych,3,"MALHOTRA, S",115,15,14,17,10,15,14,7,7,0,3,4,5,3,1,3.008108108
Fall 2019,PSYCH,221,Psychopathology,2,"ANDERSON, L",110,1,107,0,0,0,0,0,0,0,0,0,0,2,0,4
Fall 2019,PSYCH,221,Psychopathology,1,"MULONE, J",88,33,9,17,5,10,4,1,4,0,2,2,0,1,0,3.493103448
Fall 2019,PSYCH,221,Psychopathology,3,"ATKIN, T",110,28,16,12,5,7,7,4,11,0,3,9,5,3,0,3.010280374
Fall 2019,PSYCH,226,Intro Indust & Organiz Psych,1,"GOLDBERG, J",106,29,25,16,6,14,4,3,1,0,3,1,0,2,2,3.556862745
Fall 2019,PSYCH,226,Intro Indust & Organiz Psych,2,"GOLDBERG, J",85,10,15,15,11,9,6,3,3,0,2,3,2,3,3,3.218987342
Fall 2019,PSYCH,231,Psy Of Human Motiv,EVE1,"ROBINSON, G",110,14,21,8,13,20,11,2,5,0,3,6,1,6,0,3.152884615
Fall 2019,PSYCH,231,Psy Of Human Motiv,2,"CHANG, K",110,23,14,9,9,6,10,4,11,2,1,11,5,5,0,2.911650485
Fall 2019,PSYCH,232,The Psychology of Personality,2,"DIXON, A",90,18,13,7,14,9,11,7,4,0,1,4,0,2,0,3.211363636
Fall 2019,PSYCH,232,The Psychology of Personality,1,"TINEO, K",109,1,6,11,17,24,15,7,14,1,4,1,2,6,0,2.835294118
Fall 2019,PSYCH,238,Social Behavior,1,"KIM, S",101,10,5,13,12,16,15,11,2,0,7,3,5,2,0,2.832323232
Fall 2019,PSYCH,238,Social Behavior,2,"BROWN HAMBERRY, S",55,1,5,5,7,10,5,5,2,0,3,6,2,4,0,2.660784314
Fall 2019,PSYCH,243,Intro Behav Neurosci,2,"MONDA, I",99,29,22,10,4,8,5,3,3,0,1,3,1,9,1,3.475280899
Fall 2019,PSYCH,243,Intro Behav Neurosci,EVE1,"JETT, S",100,10,9,5,4,7,8,6,6,0,8,12,10,14,1,2.372941176
Fall 2019,PSYCH,248,Hist & Systems Of Psych,1,"LOPEZ, J",105,19,9,11,12,22,6,6,7,0,5,2,2,3,1,3.097029703
Fall 2019,PSYCH,251,Intro Lrn & Beh Analysis,1,"NG, A",110,21,16,14,9,12,9,7,13,0,1,3,1,4,0,3.175471698
Fall 2019,PSYCH,260,Sensation and Perception,1,"BISOGNO, B",31,5,6,2,6,2,1,0,2,0,3,1,3,0,0,2.903225806
Fall 2019,PSYCH,311,Adv Exp Psy: Learning,3,"GALANAUGH, L",24,0,19,4,0,0,0,0,0,0,0,0,0,1,0,3.947826087
Fall 2019,PSYCH,311,Adv Exp Psy: Learning,EVE1,"FELDMAR, G",24,0,2,4,6,5,3,1,0,0,1,0,1,0,1,3.030434783
Fall 2019,PSYCH,311,Adv Exp Psy: Learning,1,"RAFEEQ, A",23,2,3,2,3,5,2,1,2,0,0,2,0,1,0,3
Fall 2019,PSYCH,311,Adv Exp Psy: Learning,2,"ZETTERSTROEM, O",21,0,1,3,2,4,5,2,1,0,0,1,0,2,0,2.884210526
Fall 2019,PSYCH,313,Adv Exp Psy: Cognition,EVE1,"STALIAS, M",24,12,6,2,2,1,0,0,0,0,0,0,0,1,0,3.869565217
Fall 2019,PSYCH,313,Adv Exp Psy: Cognition,1,"POLITIS, S",21,3,4,1,3,3,3,1,1,0,1,0,1,0,0,3.080952381
Fall 2019,PSYCH,314,Adv Exp Psy: Soc Pers,2,"STORBECK, J",24,3,5,6,3,3,1,0,1,0,0,1,0,1,0,3.426086957
Fall 2019,PSYCH,314,Adv Exp Psy: Soc Pers,1,"ZETTERSTROEM, O",24,0,3,4,3,6,1,3,4,0,0,0,0,0,0,3.0125
Fall 2019,PSYCH,317,Adv Exp Psy: ABA,4,"PAGANO, C",25,5,1,10,3,2,4,0,0,0,0,0,0,0,0,3.508
Fall 2019,PSYCH,317,Adv Exp Psy: ABA,EVE1,"MORRISON-DIALLO, J",19,3,6,4,1,2,0,0,1,0,0,0,1,1,0,3.45
Fall 2019,PSYCH,317,Adv Exp Psy: ABA,1,"STURMEY, P",19,0,4,2,3,1,5,2,0,0,0,0,0,2,0,3.2
Fall 2019,PSYCH,321,Adv Exp Psy: Clinical,3,"DEROSSE, P",20,8,5,3,0,1,1,0,1,0,0,0,0,1,0,3.726315789
Fall 2019,PSYCH,321,Adv Exp Psy: Clinical,2,"RIGOGIANNIS, E",18,1,3,4,2,1,3,0,3,0,0,0,1,0,0,3.027777778
Fall 2019,PSYCH,321,Adv Exp Psy: Clinical,1,"BARAHMAND, U",23,2,2,2,4,3,5,2,1,0,0,2,0,0,0,2.943478261
Fall 2019,PSYCH,323,Psychometrics,1,"RUSHIA, S",42,3,5,6,6,7,3,3,1,0,1,1,3,3,0,2.941025641
Fall 2019,PSYCH,334,Perception&Cognition Developmt,2,"MANISCALCO, J",49,27,17,1,2,1,0,0,0,0,0,0,0,1,0,3.94375
Fall 2019,PSYCH,334,Perception&Cognition Developmt,1,"RAHYAB, M",75,36,11,12,7,4,1,1,1,0,0,1,0,1,0,3.722972973
Fall 2019,PSYCH,337,Evolutionary Psychology,1,"SPRING, T",73,21,14,8,7,8,5,2,2,0,3,1,0,2,0,3.449295775
Fall 2019,PSYCH,337,Evolutionary Psychology,2,"FELDMAR, G",49,0,4,2,5,8,6,3,7,0,4,1,3,6,0,2.530232558
Fall 2019,PSYCH,345,Cognitive Neuroscience,1,"JOHNSON, R",17,6,0,1,1,3,0,1,1,0,0,2,1,1,0,2.89375
Fall 2019,PSYCH,346,Neuroscience of Memory,1,"VALAD, J",27,4,6,5,6,0,0,1,0,0,2,0,0,2,1,3.5
Fall 2019,PSYCH,347,Intro Clinical Psych,1,"MULONE, J",89,37,16,9,5,8,5,3,2,0,0,1,1,2,0,3.577011494
Fall 2019,PSYCH,347,Intro Clinical Psych,EVE2,"FREEMAN, C",53,3,5,8,7,3,5,5,5,0,2,4,1,4,1,2.835416667
Fall 2019,PSYCH,349,Disorders Childhood & Adolesce,1,"BISOGNO, B",100,10,14,21,9,15,12,4,5,0,3,3,4,0,0,3.081
Fall 2019,PSYCH,349,Disorders Childhood & Adolesce,2,"MASON, Z",39,1,1,2,5,1,5,2,5,0,2,7,0,8,0,2.367741935
Fall 2019,PSYCH,352,Psychopharmacology,1,"MONDA, I",29,4,5,2,4,1,1,2,2,0,2,0,1,3,2,3.095833333
